"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060996","GO:0060996","dendritic spine development","80/4775","122/23210",5.55881816970224e-27,1.37080456064857e-24,8.79346520571423e-25,"235072/19353/21844/17260/13690/12540/216963/19280/19211/57138/15182/19164/66713/13169/18472/13385/15387/11843/18163/13196/11838/224105/74006/16443/12322/22215/108100/29819/13838/53972/74117/14270/329165/53872/228550/16183/56376/16975/56717/13542/13839/73178/52163/70584/18479/50790/18481/382253/245537/17257/270190/216831/56320/14824/18483/231380/233071/210274/241638/216049/74143/56013/14745/243961/228880/13048/50772/217692/11845/11840/12569/216856/12631/94245/12323/545156/211323/192167/239985/70237",80
"GO:0050773","GO:0050773","regulation of dendrite development","106/4775","191/23210",2.03474081747292e-26,4.82468351527713e-24,3.09494787499828e-24,"14025/19353/21844/20869/19158/382056/17260/13690/11848/19280/19211/12928/22629/15182/19164/20393/216344/66713/12808/13169/18472/238276/94253/15387/15529/13196/11838/74006/56637/16443/11423/22359/22215/108100/29819/13838/53972/74117/329165/69601/14810/53872/228550/16183/19055/56376/19266/15572/16975/56717/12704/19242/52163/16202/54633/18481/382253/245537/17257/17999/26901/19268/216831/56320/14824/18483/211134/224617/233071/54673/210274/241638/74143/56013/66515/14745/243961/269397/227541/228880/23969/13048/50772/217692/11845/11840/12569/237868/20955/76108/216856/331461/76454/18212/12631/606496/94245/12323/545156/76089/211323/18223/192167/70237/270120/64009",106
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","171/4775","394/23210",4.90459960689653e-25,1.11988357690804e-22,7.18385213376618e-23,"66089/330171/11836/71538/11651/27061/68477/19358/26554/52551/104771/56085/58799/19185/19172/12398/71472/12387/21762/19165/19170/27362/22196/64383/54197/19166/22209/21927/26931/19164/22027/67245/56371/103583/66753/14694/22210/108660/217379/108089/66997/170930/67128/72194/20338/66244/26443/94090/110616/94253/12328/67089/26419/12759/50789/19173/30945/67819/56438/27373/67118/252870/224023/56637/140499/213990/15516/50758/224826/225131/224727/93687/13194/74126/104318/12234/68431/23806/21372/22215/214931/66799/22218/70247/67812/226541/19177/14828/59029/17754/386649/16396/81004/80890/53378/56228/19359/269523/75234/26445/63958/57320/13542/53323/12753/59008/80751/26965/233877/54644/53380/99375/80750/23802/64209/19171/17999/26441/56469/68292/20588/223870/72844/170737/219158/70611/70294/67615/21402/20439/20437/108687/22225/17463/223455/22214/56424/242960/216440/68497/105193/108086/226418/59025/70369/54609/19823/22644/76454/18521/606496/66349/20747/140630/19167/56736/66245/23807/66440/77006/26442/225896/56353/72330/75744/70604/66498/109815/66105/108143/59003",171
"GO:0051648","GO:0051648","vesicle localization","89/4775","151/23210",6.23166575485547e-25,1.37207926352443e-22,8.80164219586165e-23,"20615/56418/76205/26554/53869/26395/16573/15114/12387/12048/20965/53334/19211/16560/17756/83431/19164/52906/19324/11776/66397/18472/16562/68581/18570/55946/12934/319613/105782/67581/104015/20983/12558/11777/12794/26412/21416/107338/69654/20617/70827/240756/16574/30931/77038/70612/19419/67898/18762/56041/77573/73178/245537/17257/64933/19339/13191/67095/76499/17918/219228/66994/226407/380752/233489/50791/360213/67774/110380/11840/20955/216856/60595/73689/94245/232946/67511/117197/26875/11775/16561/11778/192167/76707/211556/16572/433485/19326/231570",89
"GO:0106027","GO:0106027","neuron projection organization","69/4775","102/23210",1.12867300837575e-24,2.39940313677121e-22,1.53917404445289e-22,"16400/235072/21844/16001/12540/26556/19211/14360/19164/66713/13169/18472/13385/18163/11838/74006/56637/11820/22215/108100/29819/13838/53972/74117/11352/329165/14810/53872/17754/228550/56376/16975/13542/13839/19894/73178/14812/13043/18481/245537/13191/77116/270190/216831/56320/66860/233071/210274/241638/216049/74143/56013/243961/228880/232975/13048/217692/226016/11840/12569/26874/12631/94245/12323/14811/545156/192167/70237/19122",69
"GO:0048193","GO:0048193","Golgi vesicle transport","128/4775","263/23210",1.7412470037303e-24,3.57826259266576e-22,2.2953912256192e-22,"216131/360013/67458/27061/67091/19376/99412/56418/68137/17274/26554/103694/66366/52028/53334/21766/59005/57437/94221/19324/11776/20742/14694/66397/11844/12033/19325/16562/22318/56494/78232/53612/68581/18570/11843/21787/70028/19328/57440/210148/30960/224705/67180/76308/53611/56350/107338/54399/18777/240756/58244/12847/53330/226541/68365/77038/67231/11981/19338/269523/13858/67898/27096/67830/71116/192292/100855/74277/56334/56041/67397/54161/67456/19346/19337/16783/11733/11765/97484/93739/213827/60409/12282/12988/56440/270192/75964/75914/18195/17918/66994/238123/70297/320714/97761/226791/327958/218035/70361/98710/13048/231070/66460/217517/229593/11840/245828/20660/20955/11842/107371/56491/207352/59042/338366/106572/67511/56447/72108/98417/231580/11841/20661/11735/211556/99371/66913/66191",128
"GO:0042391","GO:0042391","regulation of membrane potential","183/4775","439/23210",3.20841167607446e-24,6.38059934935452e-22,4.09303995484269e-22,"14395/16480/11651/20405/12297/14809/382056/12028/11652/22388/17260/83429/11951/16573/20656/20907/12048/14394/19211/12289/50997/12298/17762/22629/20266/22187/56016/13179/19164/11540/14694/14399/14799/319504/14226/11418/22627/13385/13488/93692/52882/15165/12177/14167/60597/13383/56637/11820/20655/20273/14409/63959/57440/58226/11516/108013/14682/110355/12794/12015/11757/14718/76055/80906/108100/14169/192170/20617/227197/22218/11545/72978/24012/11931/14810/56428/74718/20779/58869/99738/74776/14658/15168/229615/14630/19055/269523/57320/70556/18762/13542/14397/14400/11938/19242/108655/14812/68197/71960/56216/14168/245537/14396/17257/12404/20312/77116/12424/109676/11928/14402/22228/16525/12286/56320/14672/65106/11554/268345/226407/224617/116838/210274/16512/16526/16511/19736/243961/432442/72759/228880/12293/380785/56543/232975/11932/71653/116837/11603/231637/11539/13048/81907/18754/15171/320701/20238/16485/12064/16527/103172/246317/16500/333433/12288/216856/16476/56772/70357/108058/11983/20541/58802/110886/18212/110862/20269/14811/18213/19229/13483/238161/21333/16531/192167/64378/11735/72821/72961/14705/110876/12176/64009",183
"GO:0031503","GO:0031503","protein-containing complex localization","122/4775","249/23210",1.00368343396777e-23,1.93365886575352e-21,1.24040745441345e-21,"56149/53310/20615/55978/13642/76568/17274/53869/26395/53379/52028/15114/67286/56455/67826/216963/67979/66061/76779/64383/67042/53817/74412/53331/11776/13385/22318/238276/223527/73340/105782/11838/13383/69823/56637/11773/104015/225160/12322/12794/56350/68566/15461/18164/29819/72978/16574/67991/20614/66679/16418/228850/230082/13858/16559/15444/71514/18762/18196/19384/73178/14228/56216/54645/21750/17999/20320/71805/73916/76789/216831/12889/19058/232227/73192/56320/18717/71770/231386/99167/216049/20853/51810/71820/13138/65945/50791/21821/23969/11496/19069/108911/73826/20422/268420/19290/269994/217517/26414/246317/23859/103468/81905/66231/69727/18148/77531/53324/238161/545156/72938/192167/54376/56839/109905/20823/20383/109095/16572/66118/276770/64009",122
"GO:0035418","GO:0035418","protein localization to synapse","67/4775","100/23210",1.2438214784387e-23,2.3236846710832e-21,1.49060200781314e-21,"56149/53310/17274/224997/53869/26395/16573/26556/232370/67826/216963/17762/53331/11418/13385/22318/16593/73340/105782/13383/56637/12322/12794/108100/15461/18164/29819/72978/16574/14810/17754/20614/16559/18762/18196/56216/54645/245537/21750/20320/12217/216831/12889/18190/56320/243961/13138/65945/50791/11496/26414/226016/246317/216856/23859/81905/77531/14811/53324/74342/26875/545156/192167/54376/56839/109905/16572",67
"GO:0006605","GO:0006605","protein targeting","125/4775","259/23210",1.56259713066964e-23,2.83335626781716e-21,1.81754718883153e-21,"69754/72881/21856/12297/19298/11652/52551/19305/76709/15114/17113/20813/53600/66384/14567/57437/16784/67145/54401/66437/140740/14360/11776/30055/217337/56322/22627/12295/56494/238276/53612/69019/75965/70478/66148/12177/13829/22631/20972/223696/28185/107045/72930/11632/66980/53611/76055/15461/12662/14545/93742/57743/15510/70827/75734/74117/27058/14828/66865/30059/74718/58869/67437/68268/11426/15444/56273/66169/170731/668173/12492/56330/54208/18479/18220/29810/67003/21855/52348/102193/116733/17999/67095/27008/75964/381038/72170/224454/56208/66624/67184/66661/208884/67384/70297/75608/19302/216440/11539/71146/66541/75219/76976/76219/69773/12569/20660/16500/22628/20955/56495/11983/606496/16413/21854/192167/216363/54376/330192/11735/24067/22630/19122/19349/67952",125
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","194/4775","485/23210",4.86074290928093e-23,8.56185143877627e-21,5.49227401809578e-21,"19344/330171/11858/16211/16400/19353/244668/19376/21844/17274/19158/26554/53869/26395/21849/12540/59046/11848/67286/110279/216963/11303/14567/67042/21858/21927/109934/59040/12928/72318/19345/52666/19341/83767/215821/17311/216344/19324/76877/216724/68585/13169/19878/20403/217378/19325/18015/58222/110596/67295/19418/64652/76338/16443/19328/19765/104215/20662/212307/12558/76308/56350/192662/14163/108100/11302/15461/12662/236915/224624/214952/16412/18186/26921/53972/19731/226751/93840/78255/11352/329165/68365/69601/50884/228359/19419/84092/20262/20779/228850/19338/18176/16800/53378/13131/19744/170731/100972/23881/56041/23912/72399/22241/77407/19415/319974/11517/70727/232441/16653/234353/233877/19346/19337/67790/54126/50768/19339/12554/235041/19417/17532/270192/207212/216831/57874/101314/227377/232227/12402/320271/11554/238130/193385/260409/99167/233071/74012/73728/268480/75687/14745/227743/380711/320404/57295/269608/107746/69581/104418/140580/110351/71653/330914/56699/217944/98710/229541/217692/319642/65079/11845/57912/59021/70772/72065/11548/76108/72729/16476/19342/108058/11852/260299/108699/106572/19762/27387/69632/14251/14784/545156/76089/211323/240057/109905/240168/14570/19330/99371/22630/19326/19349/18226",194
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","122/4775","253/23210",5.83653757493084e-23,9.99507059706907e-21,6.41165838275297e-21,"11991/14007/54624/20815/53379/13046/16549/77134/268859/107951/72308/12455/15388/17164/67996/12261/69125/19878/80913/13207/75553/66354/20384/15387/68927/105559/56335/56215/18458/13992/15499/68092/13548/20658/12457/59092/225027/108013/27632/70640/28000/217351/52897/192170/12877/170771/214498/227707/320720/17876/14359/56758/229709/210529/109331/15572/80912/22608/20218/57317/56717/108014/22185/236732/19655/19652/18983/68219/66660/76183/83486/218543/93686/66704/20382/19826/231464/319586/269061/16969/231386/11792/234594/239528/68035/214627/19656/67384/73158/666794/60365/51810/103284/213541/15568/381305/230908/14904/268420/230753/12696/213988/227331/233833/67040/432508/26383/18148/76936/15381/20817/20637/68675/107701/70248/224903/20383/21841/67710/109095/223642/233033",122
"GO:0099175","GO:0099175","regulation of postsynapse organization","76/4775","125/23210",1.14248067650686e-22,1.9036198299094e-20,1.22113795210136e-20,"21844/68942/26556/19280/19211/14360/66713/13169/319504/18472/15387/11843/22418/73340/11838/74006/56724/12558/20411/22215/108100/18164/236915/29819/13838/53972/74117/329165/14810/53872/228550/76742/56376/19266/16975/19744/19242/14812/80749/18481/382253/245537/234214/12404/112405/19268/216831/22346/56320/66860/217480/233071/241638/74143/56013/70178/75608/228880/231637/13048/217692/225875/272381/14432/226016/12569/331461/12631/94245/12323/18213/74342/545156/192167/70237/19122",76
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","93/4775","171/23210",1.67292646045166e-22,2.71410306018013e-20,1.74104839665288e-20,"20615/55978/76568/26395/52028/12540/16573/15114/67286/56455/66061/76779/16560/17756/67042/59040/17762/83431/22187/83767/216344/19324/11776/380684/16570/18472/16562/56444/15251/16593/55946/18040/18039/319613/11820/20655/11777/16594/12794/56350/54130/214952/29819/70827/68724/16574/17754/19419/77963/16559/71514/56273/18762/22223/73178/54161/67166/17257/16783/64933/13191/21750/67095/12217/108686/73916/17918/99167/226977/20853/51810/71820/21821/208158/223697/81907/360213/67774/19290/20955/23859/17755/60595/17760/73689/94245/232946/117197/11775/16561/72938/11778/16572",93
"GO:0098693","GO:0098693","regulation of synaptic vesicle cycle","83/4775","144/23210",1.86872264094281e-22,2.95401925164421e-20,1.89495032713148e-20,"13002/20615/109880/20405/14809/108124/20907/12048/216963/19211/102866/12298/11540/432530/72194/22318/13488/19056/67474/74006/56637/11773/104015/20983/12558/12322/54525/319924/14169/19085/12890/75734/20980/53330/20910/30931/17957/18645/13542/11938/22317/11784/56216/20977/54645/245537/19339/23821/29873/12217/12889/18717/219228/20979/226407/116838/68404/233489/242443/235415/50791/56807/116837/26431/18754/69017/243764/12569/18750/216856/18751/327814/94245/224671/60510/268934/192167/18191/109905/229521/72961/18951/18752",83
"GO:0008088","GO:0008088","axo-dendritic transport","55/4775","76/23210",3.55275215871546e-22,5.4756792646202e-20,3.51254996323526e-20,"20615/16573/15114/16560/17756/17762/83431/83767/216344/11776/18472/16562/56444/15251/16593/55946/18040/18039/319613/11820/20655/11777/16594/12794/29819/70827/68724/16574/17754/16559/71514/22223/67166/17257/64933/21750/67095/12217/17918/20853/51810/81907/360213/67774/19290/23859/17760/73689/94245/232946/117197/11775/16561/11778/16572",55
"GO:0010970","GO:0010970","transport along microtubule","88/4775","159/23210",4.61480429178747e-22,6.93908986801702e-20,4.45130159800912e-20,"20615/55978/76568/26395/52028/12540/16573/15114/67286/56455/66061/76779/16560/17756/67042/59040/17762/83431/22187/83767/216344/19324/11776/380684/16570/18472/16562/56444/15251/16593/55946/18040/18039/319613/11820/20655/11777/16594/12794/56350/54130/214952/29819/70827/68724/16574/17754/19419/16559/71514/56273/18762/22223/54161/67166/17257/16783/64933/13191/21750/67095/12217/73916/17918/99167/226977/20853/51810/71820/21821/223697/81907/360213/67774/19290/20955/23859/17755/17760/73689/94245/232946/117197/11775/16561/72938/11778/16572",88
"GO:0050770","GO:0050770","regulation of axonogenesis","104/4775","205/23210",6.77209040085668e-22,9.94046126697177e-20,6.37662747769889e-20,"14025/11858/109880/21844/99412/20869/53869/26395/13690/11951/19280/19211/17756/14567/20807/17762/83431/319740/19164/216344/68585/13169/18472/54713/22418/12934/18040/18039/20356/14083/56637/11423/12558/13728/11302/18186/70827/13838/59041/74117/18845/56177/24136/14810/20482/20429/20351/13131/52822/22241/243743/18844/18479/16202/13043/14168/18481/13193/382253/71955/21838/67095/67263/105689/23945/76499/71751/12286/56320/21375/140570/17136/20361/228994/233489/71653/11603/20466/217692/360213/65079/73710/272381/12064/12569/13640/18377/241568/11538/320563/17755/21367/75770/18212/17760/108699/18213/20315/211323/12168/240057/244058/54712/76965",104
"GO:1990778","GO:1990778","protein localization to cell periphery","150/4775","348/23210",9.14276022705013e-22,1.31081666976195e-19,8.40865365312787e-20,"56149/55978/54409/16400/16480/11651/19353/19376/17274/12297/22342/11652/53869/26395/53328/52028/16573/12048/67826/80297/216963/76686/70231/76740/57437/18412/217154/319740/94221/53331/20742/14694/19878/668212/19325/13385/22318/238276/56217/53612/67295/12325/73340/105782/13383/56637/11773/11512/57440/18607/104215/12558/12322/20411/56350/93730/15461/18164/16412/18777/74117/269116/72978/11931/226849/53330/20910/14810/20614/17153/18720/76742/56224/20280/56374/84652/67830/18762/80334/18196/57816/11461/56216/14168/54645/14456/11733/18709/19339/116733/56294/12988/109676/216831/76499/104718/12889/18195/17918/18483/100017/67384/233977/12520/52588/213056/217124/226791/233489/13138/65945/50791/23969/11496/72993/18708/11845/105193/66460/241263/229593/26414/67300/16500/20955/76108/23859/81905/108058/106572/12323/14811/14251/53324/13483/545156/76089/231580/16413/16561/54376/56839/50918/109905/11735/12995/19122/56461/100503572/98741",150
"GO:0051650","GO:0051650","establishment of vesicle localization","77/4775","131/23210",1.16747388208062e-21,1.63579010977886e-19,1.04932999401361e-19,"20615/56418/76205/26554/53869/26395/16573/15114/12387/53334/16560/17756/83431/19164/52906/19324/11776/66397/18472/16562/68581/18570/55946/12934/319613/105782/67581/104015/20983/11777/12794/26412/107338/69654/20617/70827/240756/16574/30931/77038/70612/19419/67898/18762/73178/17257/64933/19339/13191/67095/76499/17918/66994/226407/380752/233489/360213/67774/110380/11840/20955/60595/73689/94245/232946/67511/117197/26875/11775/16561/11778/192167/76707/211556/16572/19326/231570",77
